Date,Tweet,City,Country
2023-01-11 08:02:31+00:00,"#ChatGPT https://t.co/jUTjnbrmks overwhelming Google 
Artificial Intelligence to the next level
🧠",Moi University,Kenya
2023-01-11 07:59:41+00:00,"Check out the new Flame Flutter gaming library - the perfect way to enjoy your favorite games on mobile! #FlameFlutter #GamingLibrary #MobileGames

Tweet generated by #ChatGPT",Nairobi,Kenya
2023-01-11 07:38:23+00:00,All previous conversation currently off on #ChatGPT ....why me this morning,Lagos,Nigeria
2023-01-11 07:37:26+00:00,@CeotechI #Chatbot for scientific communications! #AIML #AI #NLP #Chatbot #ChatGPT,Nairobi,Kenya
2023-01-11 07:37:15+00:00,@neeramitra @asfand7y AI assistant to get more out of #ChatGPT! It can help you get the most out of your conversations with the chatbot. #VassbotAIAssistant,Nairobi,Kenya
2023-01-11 07:36:37+00:00,"Good morning designer friends 👨‍💻

Designed this web app idea for a tool that utilizes the superpowers of #ChatGPT to come up with the drafts for essays!! 🧐

Hope you like it, if I get enough likes I might actually code it out #UIUXDesigner #uidesign #UI https://t.co/SLeBJdAWvB",Harare,Zimbabwe
2023-01-11 07:31:26+00:00,Is #ChatGPT okay #openai? It just proved me 5+5 =15😂 https://t.co/hDXDtKJpGy,Nairobi,Kenya
2023-01-11 07:26:59+00:00,"Good morning guys, This is Amazing....from #ChatGPT 
#techtwitter #VIBE https://t.co/AamuYA9ssu",Akure,Nigeria
2023-01-11 07:14:03+00:00,I've been thinking I was doing it right until I met #ChatGPT through @legalnairatv . This thing is doing my body gbisgbis gbasgbas gbooosssss . Learnt so much thank you my oga,Lagos,Nigeria
2023-01-11 07:11:20+00:00,"Things you should consider when branding your business
https://t.co/NhISRQRwlR

Get this and more information on Branding at Ziqweb Limited

Contact us today
Cell No: 0769212123 

Website: https://t.co/Cqpue46Lwp 

#ziqweb #extendinginnovation #branding #ChatGPT #Google #Windows https://t.co/BCCF3p4ohR",Nairobi,Kenya
2023-01-11 07:10:39+00:00,"Join us in the Africa's leading Tourism Sustainability Conference in June 2023.
#Mary
#Johnson #Sakaja
#mauritius #Summit
#KingCharlesTheCruel
#ChatGPT
#DriveInn
#FerdinardOmanyala
#Nairobi
#Kenyans
#Sifuna
#governor
#wamatangi
#TOYOTA
#Java
#BOOKERS
#African
#JPM2023
#Safaricom https://t.co/gTfc8lqocw",Nairobi,Kenya
2023-01-11 07:10:05+00:00,"Return  flight
 🪂Hot air balloon
 🪂Skydiving above Palm Jumeirah
 🛂Visa and health insurance
 🚙Private transfers from the airports
Start booking now and paying in INSTALLMENTS. 
Call/Text/WhatsApp 0757139239

#Cytonn   #ChatGPT #Kikuyu  #Driveinn #Johnsonsakaja  #omanyala",Nairobi,Kenya
2023-01-11 07:04:55+00:00,"Argentina home kit available
Ksh 1300/-
.
We do custom printing and delivery services at a fee
.
Call/WhatsApp:0100100105
.
Sakaja | #ChatGPT | Chelsea | Outback | Casemiro | Rashford | #DriveInn | Kioni | Maguire | Nairobi | Kikuyu | Mau Summit | Iniesta |  Rooney https://t.co/nMB8Ri9vxg",Nairobi,Kenya
2023-01-11 06:58:38+00:00,"Actualize your dreams by investing at Riverside Membley in Ruiru. Located 1.5km off Thika Road Highway (For residential development)

Call us on 0705102000 for more.
.
Trevor Noah Johnson Sakaja Adam and Eve #ChatGPT Ferdinand Omanyala #DriveInn Kikuyu Mau Summit Dubai Kindly DM https://t.co/nnQ9sjCZ5Q",Kitengela,Kenya
2023-01-11 06:32:55+00:00,"Empire officials
Size 40.....45

3200/=
🔹Call or WhatsApp 0701672150
🔹We deliver countrywide.

Pogba Mau Summit Ferdinand Omanyala Manchester United Mary Wambui Mainoo Shame Kikuyu Johnson Sakaja Trevor Noah Nairobi #ChatGPT Marcus Rashford Elanda McTominay Adam and Eve https://t.co/j9uDa7SClF",Nairobi,Kenya
2023-01-11 06:27:04+00:00,"#ChatGPT
The biggest single point of failure with money is a sole reliance on a paycheck to fund short-term spending needs, with no savings to create a gap between what you think your expenses are and what they might be in the future.
Phycology of money.",Nairobi,Kenya
2023-01-11 06:24:23+00:00,"Episode 41 drops today at 3:00pm. The 1st Episode of 2023 - https://t.co/eiXLcoCPzZ 

#MainaAndKingangi #ChatGPT #governorwamatangi #Zimbabwe #safaricomIdeasTheft  #Java https://t.co/2rJ96qQc1A",Nairobi,Kenya
2023-01-11 06:22:53+00:00,"If opportunity doesn't knock, build a door. Call/WhatsApp 0724504571 to get crimping tool. #Elanga #Pellistri #Brekko #ChatGPT https://t.co/MPDr6uN7cE",Nairobi,Kenya
2023-01-11 06:15:30+00:00,What in this beautiful cruel lands is #ChatGPT ?,Nairobi,Kenya
2023-01-11 06:08:26+00:00,"PHONE REPAIR

Screen/Battery/back/casing replacement

Tab/iPad/iPhone &amp; All Phones

Contact 0728934747

Accra Rd,Raiciri Hs,2nd flr Rm208
Johnson Sakaja #IkoKaziKE Adam and Eve Adam and Eve #WCW Nairobi Kikuyu Pretty Nicole #IkoKazi Ferdinand Omanyala Outback Mary Wambui #ChatGPT https://t.co/iVAaBc4nUF",Nairobi,Kenya
2023-01-11 05:59:31+00:00,Hi @OpenAI write a joke about @elonmusk #ChatGPT https://t.co/84n0O7m9SZ,Nairobi,Kenya
2023-01-11 05:49:55+00:00,It's predicted that #AI tools  like #ChatGPT will transform  education systems in the  world.,Nairobi,Kenya
2023-01-11 05:48:53+00:00,"Good Morning Family. No matter how sad or low you feel, don’t opt for a temporary high by going against what the Almighty has prescribed.

Art by @jose_ochyberry

Digital Art of @ChiomaMyLover

 #JoseOchyBerry Nairobi #DriveInn #MUFC #MUNCHA #ChatGPT #CarabaoCup #ImpeachBiden https://t.co/pNiSxQGN8z",Nairobi,Kenya
2023-01-11 05:47:51+00:00,"#GPT3  and #ChatGPT, developed by OpenAI, an organization co-founded by @elonmusk,but he stepped down from the board in 2018.",Eldoret,Kenya
2023-01-11 05:37:15+00:00,@AustinB65643262 That's great news! It's an important step in the right direction to ensure chatbots are able to interact with people without bias. @Vassbot is doing a great job making sure their #AI chatbot #ChatGPT is unbiased. Keep up the great work! #AIChatbot #BiasFree,Nairobi,Kenya
2023-01-11 05:25:58+00:00,"Available
Size 40......45

3800/=
🔹Call or WhatsApp 0701672150
🔹We deliver countrywide.

Pogba Mau Summit Ferdinand Omanyala Manchester United Mary Wambui Mainoo Shame Kikuyu Johnson Sakaja Trevor Noah Nairobi #ChatGPT Marcus Rashford Elanda McTominay Adam and Eve https://t.co/Aj4tsyNkCg",Nairobi,Kenya
2023-01-11 05:25:11+00:00,"Nike running shoes 
Size 40....45

3800/=
🔹Call or WhatsApp 0701672150
🔹We deliver countrywide 

Pogba Mau Summit Ferdinand Omanyala Manchester United Mary Wambui Mainoo Shame Kikuyu Johnson Sakaja Trevor Noah Nairobi #ChatGPT Marcus Rashford Elanda McTominay Adam and Eve https://t.co/0HD3l3Pwex",Nairobi,Kenya
2023-01-11 05:16:57+00:00,"Good morning 🌄
Drippy Honey in plenty, call/WhatsApp 0783694669

Kikuyu
#DriveInn 
Ferdinand Omanyala
Adm and Eve
Mary Wambui
Johnson Sakaja
Mau summit
Nairobi
Cytonn
Outback
Zimbabwe
Tanzania
KCSE
#ChatGPT 

We deliver countrywide at a fee,to NRB CBD it's free.
Order today 🙏 https://t.co/BfmxdpWF9S",Nairobi,Kenya
2023-01-11 05:03:56+00:00,Have you tried #ChatGPT yet ? https://t.co/3QMfLbwnjB,Cairo,Egypt
2023-01-11 04:53:20+00:00,Why Is Google Is Still Silent about #ChatGPT?,Nairobi,Kenya
2023-01-11 04:37:30+00:00,@neeramitra tool for creative writing and content creation! #ChatGPT makes it easy to generate engaging content quickly. #CreativeWriting,Nairobi,Kenya
2023-01-11 04:35:06+00:00,"Azimio people to Johnson Sakaja now:
Be fearless!
Mau Summit #ChatGPT https://t.co/wWX5af8gQn",Nairobi,Kenya
2023-01-11 04:30:16+00:00,"2023 was all about  #ChatGPT supremacy ,Elon's twitter take over and metaverse.Add Rushford's stunning perfomance this season
Mau summit 
Johnson Sakaja https://t.co/PWre2rv27Q",Nairobi,Kenya
2023-01-11 04:22:31+00:00,"Getting it done quick the chatgpt way 😑
#flutter #chatgpt #telegram https://t.co/SEXBHnmnRA",Harare,Zimbabwe
2023-01-11 04:21:16+00:00,"Hello world!
We are topping the Google first page searches.

We are still taking more website projects.

Continue interacting with us.

Link: https://t.co/bT0Bk9RINV

#ChatGPT governor wamatangi online classes #DriveInn sakaja https://t.co/FIsFHepiX5",Nairobi,Kenya
2023-01-11 04:19:13+00:00,"Size 40 - 46
Ksh 4000
#ChatGPT https://t.co/K9XQl2u0q5",Nairobi,Kenya
2023-01-11 04:19:01+00:00,"Join our digital marketing masterclass &amp; start learning how to create &amp; run your digital campaigns
Classes both Online &amp; Physical
Fee: 5k
Application link: https://t.co/S4XNb00uOz

___________________________________
online classes governor wamatangi  #ChatGPT  #digitalmarketing https://t.co/11GCTHIR39",Nairobi,Kenya
2023-01-11 04:11:56+00:00,"Meta is changing who handles content moderation in East Africa. It isn't changing the dismal state of how social media stays sanitized.

- Business Insider Africa

#Meta #ChatGPT https://t.co/UJ8EdvcBq7",Nairobi,Kenya
2023-01-11 03:05:36+00:00,"Our universities and learning institutions should change the way they educate, and not try to prevent students to use #chatGPT- and OpenAI-like systems!",Nairobi,Kenya
2023-01-11 01:37:25+00:00,@neeramitra in class #ChatGPT for all your creative and innovative ideas! #ChatBot #AI,Nairobi,Kenya
2023-01-11 00:37:23+00:00,@Alsolami101 @Asma_g22 -in-class AI-powered #ChatGPT solution to help automate mundane conversations. Give Vassbot a try and experience the advantage! #AI #CustomerExperience,Nairobi,Kenya
2023-01-11 00:37:14+00:00,@FngFinancial @prx_studios AI Chatbot with #chatgpt valuation! 🤖,Nairobi,Kenya
2023-01-10 23:55:31+00:00,"Tomorrow na 473 🙆🏾‍♂️😭

@elonmusk fix that Sh*t Abeg

#ChatGPT 
#ChatGPTdown",Lagos,Nigeria
2023-01-10 23:37:47+00:00,"@XRSIdotorg @KavyaPearlman @motherboard alternative. Vassbot is an AI-powered, privacy-first chatbot platform designed to help teachers and students stay connected without overstepping any boundaries. #Vassbot #ChatGPT",Nairobi,Kenya
2023-01-10 22:50:22+00:00,"he doth judge and make war.
His eyes were as a flame of fire, and on his head were many crowns; and he had a name written, that no man knew, but he himself. #Poshmark #PortfolioDay #GOAT𓃵 #HalaRonaldo #LCFC #XOTAAWARDS #ChatGPT #Crypto #BNB #BiggBoss16 #BB16 #BamBam #NFTs #MUFC",Lagos,Nigeria
2023-01-10 22:37:23+00:00,"@NatsarLLC chatbot

Hey @Vassbot! Have you seen the news? NYC's Department of Education has just announced a ban on #ChatGPT. We think you're the best chatbot out there, perfect for schools and other organizations - check us out! #ChatbotRevolution",Nairobi,Kenya
2023-01-10 22:37:20+00:00,@neeramitra @mfloreswins entertainment for virtual events. It can generate insightful conversations that spark meaningful connections among participants. #ChatGPT #VirtualEvents #InnovativeEntertainment,Nairobi,Kenya
2023-01-10 22:36:05+00:00,"- why aren't you working?
- #ChatGPT is down, I can't fix my code",Rabat,Morocco
2023-01-10 22:27:19+00:00,"ok, I am already missing chatGPT. 

I am too lazy to visit stack overflow right now. 
https://t.co/Jnt8BWFqEq is still down. 
I guess they are rolling out some updates. 

#ChatGPT",Lagos,Nigeria
2023-01-10 22:20:19+00:00,"is it just me or is chat GPT down?
#ChatGPT https://t.co/WIm5iKPA6R",Lagos,Nigeria
2023-01-10 22:12:46+00:00,"Looks like I’ll have to work like people in 2022. Yuck. 

#ChatGPT",Machakos,Kenya
2023-01-10 21:58:09+00:00,@DataChaz hahaahah just wanted to prove that mine is working fine #ChatGPT  aint #down https://t.co/dT3KXgPhsA,Kampala,Uganda
2023-01-10 21:40:22+00:00,I can’t get over this answer #ChatGPT https://t.co/TYiFDQOxN6,Cairo,Egypt
2023-01-10 21:37:27+00:00,@imcksharma @Howardjd_ #chatbot which uses #MachineLearning and #NLP for advanced conversation. #DataScience #SoftwareDeveloper #ChatGPT,Nairobi,Kenya
2023-01-10 21:37:18+00:00,@wagnerpeter @RichardSocher @YouSearchEngine chatbot in comparison to #ChatGPT !!,Nairobi,Kenya
2023-01-10 21:37:17+00:00,@wagnerpeter @ErickNateras @YouSearchEngine @RichardSocher alternative for #ChatGPT for great search and chatbot experience! #Vassbot,Nairobi,Kenya
2023-01-10 20:34:38+00:00,It's a bit wild that every day I look foward to talking to a robot for at least 30 minutes #ChatGPT,Nairobi,Kenya
2023-01-10 19:50:12+00:00,@Emmauzoezie I Don't know anything about Programing but #ChatGPT has done what is good at :) https://t.co/SHwn6nDxnB,Morogoro,Tanzania
2023-01-10 19:37:05+00:00,Quick one: So what happens to Cortana once #ChatGPT is integrated to #Windows ?,Nairobi,Kenya
2023-01-10 19:30:43+00:00,"More than a month of knowing, using and contemplating about it, I am yet to get used in it’s tremendous capacity. #ChatGPT is something else!",Dar es Salaam,Tanzania
2023-01-10 18:47:03+00:00,"From #ChatGPT to data theft in healthcare, our Director Tony Jarvis sat down with @editorialjoe at @australian to discuss the key trends dominating cyber, including findings from our customer fleet. Read his insights in the piece: https://t.co/UNqQVA840M",Accra,Ghana
2023-01-10 18:37:02+00:00,"#ChatGPT has just coached me through 2 (randomly picked) issues AND gave me affirmations for each. 

Scary good. https://t.co/J1hOlm1D77",Nairobi,Kenya
2023-01-10 17:27:12+00:00,"Microsoft Reportedly Closing In On $10 Billion Investment Into ChatGPT Creator OpenAI.    

~Forbes
#news #Microsoft #ChatGPT #elytefx https://t.co/gqIcpxfwlo",Nairobi,Kenya
2023-01-10 17:20:02+00:00,https://t.co/5zU5gIGiXz Some investors are (cautiously) implementing #ChatGPT in their workflows https://t.co/SeLReuw8Kv https://t.co/3WcLOlfaLV,Cairo,Egypt
2023-01-10 17:05:45+00:00,"Just read an excellent article about #chatgpt uses. Many of its capabilities surprised me. A must-read for all content creators. Check it out: #ai #ArtificialIntelligence #Neurodiversity #authorlife 

https://t.co/TQOm4r4IIc",Alexandria,Egypt
2023-01-10 17:03:43+00:00,"tool for solving a wide range of problems.

• This year will see the rise of new applications of generative AI.

• generative AI for healthcare

Read more👇
https://t.co/CKiaHK1U31 #openai #ChatGPT",Port Harcourt,Nigeria
2023-01-10 16:59:09+00:00,...while MZ was asleep Gates was busy making en passant moves!! #chatgpt,Nairobi,Kenya
2023-01-10 16:51:05+00:00,bandwith woes! teething problems but ni sawa tu @OpenAI #chatgpt,Nairobi,Kenya
2023-01-10 16:48:29+00:00,"Ask #ChatGPT the best three alternatives to ChatGPT 

#tech",Pretoria,South Africa
2023-01-10 16:44:38+00:00,"Goodbye Lorem Ipsum, it's been real, but #ChatGPT is taking over the game! Developers, brace yourselves for the ultimate AI revolution. https://t.co/Y3JcSdQM3D",Nairobi,Kenya
2023-01-10 16:40:51+00:00,"@neeramitra in class! #ChatGPT is on a different level, offering cognitive intelligence like no other chatbot out there. #AI #MachineLearning #ChatBot",Nairobi,Kenya
2023-01-10 16:40:28+00:00,@EsseISolutions @Microsoft sure does have big plans for ChatGPT! We believe that @Vassbot is the best AI chatbot to meet their needs and revolutionize communication. #ChatGPT #AIChatbot,Nairobi,Kenya
2023-01-10 16:40:25+00:00,@KirkDBorne @gajohr -in-class #ChatGPT platform to protect your enterprise against malicious code and bad actors. #AI #Cybersecurity,Nairobi,Kenya
2023-01-10 16:38:58+00:00,@lizrhoffman @M4s4p @ReedAlbergotti ChatGPT bot around! 🤖 #ChatGPT #MicrosoftInvesting,Nairobi,Kenya
2023-01-10 16:38:44+00:00,"@Forbes @RashiShrivast18 ! 

Great idea! We should definitely spread the word on @Vassbot. #ChatGPT #AI #Microsoft",Nairobi,Kenya
2023-01-10 16:37:11+00:00,If #ChatGPT is thinking for us and @BostonDynamics is building bodies for them- terminator doesn’t seem that far from reality anymore 💣,Sandton,South Africa
2023-01-10 16:19:48+00:00,"Early 1950s, machine translation began to become a reality, and more than half a century later, it hasn’t been perfected yet to completely replace humans. But will it ever do? 

Here’s a reminder of #machine translation vs. #human translation.

#AI #translation #ChatGPT https://t.co/xE1L7tjJdW",Cairo,Egypt
2023-01-10 14:56:16+00:00,"Here is me trying to engage #chatgpt to generate a structural layout for a 3-storey building. 

This is quite impressive for a bot.

#structural #building #openai https://t.co/MONxEqJtr9",Lagos,Nigeria
2023-01-10 14:38:35+00:00,"@gitscrum 
I received and email and then tried to verify the claim. who is telling the truth? 
#gitscrum #ai #ChatGPT #ArtificialIntelligence https://t.co/43Fczo3o0e",Kampala,Uganda
